,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
ENSG00000179958,5.64396243779755,92.3272416801142,0.0,118.655024045051,177.567559846306,167.366150538518,183.311890942811,289.587207915205,189.936609710549,214.653143771047,122.853795188737,281.478722949932,143.001109169354,156.243198878336,67.5262667431198,94.5874742802053,112.685587372512,217.075308857073,148.955104520724,185.131341876838,229.639400385701,108.911108100126,190.912010235605,62.5868074817986,102.82109092761,85.3421813282487,108.139064124579,80.9940335738644,71.3092738591257,83.3044992762732,144.610785624696,61.3019841246983,41.4281214224632,44.7457505801864,73.0252982550843,38.9218933016597,48.9145080453239,70.6258582083053,16.8106749925913,83.4283415980896,39.1995653864273,53.1360694111455,75.8976245284814,0.0,35.6470348596162,37.8249736457101,68.6958996894081,65.0058572480942,0.0,87.9942732044711,197.506998645193,44.8415432898168,65.571102873337,119.709509042268,48.3816993124862,87.6167346417387,42.5251001919986,23.1013352110732,36.5695653358096,53.2072918875403
ENSG00000163513,496.668694526184,261.951708952882,0.0,412.713127113222,1007.54626654364,556.246323848604,1080.10241624146,894.71029828999,581.48191129263,500.079606683997,472.514596879758,928.546674820042,924.943344414547,1021.43130896674,678.198592072203,1147.74599663497,1084.00360810459,615.929128383076,890.325939021014,1046.2468495058,1100.6544698174,1138.89901613274,911.018715510255,1285.26479650122,805.781610534742,583.076111356759,465.362489434987,442.066671796283,230.78274085317,799.551431198045,604.099894787039,2415.43143969599,1507.57944298329,1337.32057782396,1388.36048971715,5059.84612921576,1103.57995344362,1339.89246091417,479.104237288851,1702.83204368958,560.855320144268,1454.13956289511,1182.12229354095,1568.30706895573,577.99120808092,2769.84982451217,1580.61362117222,1613.49443792204,757.114444037073,1199.17776971675,931.240727911635,1638.0351989986,1665.9917248559,1327.5371761377,1139.78282333834,2134.86754974999,2717.24486355027,1115.97219327338,1398.38837881933,1154.25496110874
ENSG00000147642,56.4396243779755,17.1771612428119,0.0,36.8493863493948,115.718185068379,8.75117126998787,28.7548064224017,29.062515489698,131.576198905632,12.4436605084665,21.808366009835,17.4883230235165,17.038430028689,6.88296030301039,74.376757572132,17.7748273815151,59.5170355840732,21.1780789128851,51.0703215499626,40.7628642664598,60.9979657274519,51.343808104345,130.624007003309,35.7638899895992,58.7549091014916,41.2391748700262,46.1717352442023,27.2041028797712,15.5583870238092,48.0933191698072,639.08637518011,83.9570652142608,99.528535612503,175.37447404815,89.7419327954048,0.0,56.6378514209013,139.252871372979,552.650940381438,166.856683196179,594.024183163553,115.741933370812,149.108607480733,6.48060772295758,493.966054483253,286.67348447275,190.281562856502,413.339130049202,242.992811430817,100.954670033037,64.881526124991,147.713319072338,158.665878557704,77.6047851722289,230.656938582783,126.908775434683,485.767490654754,197.249862186856,182.847826679048,145.890961627127
ENSG00000154227,0.0,0.0,0.0,16.2137299937337,0.0,8.75117126998787,1.79717540140011,6.22768189064958,6.36659026962734,34.2200663982828,0.0,3.33110914733647,12.1703071633493,9.63614442421454,13.7009816580243,1.26963052725108,3.17424189781724,16.4718391544662,8.5117202583271,3.39690535553832,2.69108672326994,6.22349189143576,2.23288900860357,4.4704862486999,90.230753263005,3.43659790583552,1.21504566432111,2.47310026179739,7.77919351190462,10.305711250673,461.821541188547,11.9938664591801,763.894141350784,44.7457505801864,669.545204483363,467.062719619916,632.456007533398,13.3256336242086,506.421584151812,312.856280992836,277.412308888563,370.900286483739,421.131067073963,803.59535764674,437.949285418142,49.1061061365359,12.1585663167094,33.1161914282744,352.979031341608,17.7352798706686,11.4496810808808,858.583667107962,14.5713561940749,1.65116564196232,4.50062319185918,14.0006122365665,0.0,7.10810314186869,362.515691154983,1.71636425443679
ENSG00000171791,225.758497511902,81.5915159033567,0.0,1535.14543531579,399.028224373721,255.971759647145,313.607107544319,600.971302447684,338.49038266852,395.086221143811,411.45117205222,226.51542201888,498.982593697321,188.593112302485,265.211859237471,242.499430704956,971.318020732075,403.560059284422,149.806276546557,446.693054253289,479.013436742049,325.955387813948,193.703121496359,753.276932905933,160.526805223718,298.98401780769,267.310046150645,317.793383640964,440.820965674595,567.672928057903,723.053928123482,1164.73769836927,604.244307576414,1141.73834544927,597.399729098822,350.297039714937,667.640127355473,912.139621577075,687.136340322168,519.192447266683,844.298331399974,815.454530567085,675.018696027644,537.890441005479,863.16748695785,917.089711901251,858.394781959683,1035.80087633992,611.318757178582,890.856750426661,777.624173409818,593.930637103357,577.997129031637,501.954355156544,1749.05468793628,434.018979333561,1804.04559660671,757.012984609016,939.678831020152,653.934780940415
ENSG00000197965,468.448882337196,931.860997422548,0.0,673.606782466938,1043.45880673728,869.10069675067,947.111436537856,1390.84895557841,1026.08213178827,1085.7093793637,1802.09797794603,1127.5804463734,859.832201090628,1126.0523055725,630.245156269118,1201.07047877952,1461.73839394484,829.474757421335,1345.70297284151,1332.43612570991,964.306075838394,1821.14931473139,1660.15297789675,735.394987911134,875.028467690072,449.048793029174,1743.5905283008,738.220428146519,1991.47353904758,514.426753262759,265.897250987345,501.077087627969,512.294086858264,767.894816408359,581.562917429045,194.609466508298,411.053497433511,894.816297865604,605.184299733286,709.885799490888,506.578998839984,479.80292379173,517.178503424165,19.4418231688727,509.243355137375,802.951194935248,638.932659943079,500.42244824948,509.00599447087,804.908855668805,749.95411079769,629.100474977723,639.520632962176,949.420244128332,996.888036996809,897.394081098633,428.522163473217,716.141391543271,696.41172248194,619.607495851679
ENSG00000137727,0.0,12.882870932109,0.0,14.7397545397579,19.951411218686,27.8943584230863,16.174578612601,20.7589396354986,25.4663610785094,10.8882029449082,11.6311285385787,3.33110914733647,9.73624573067944,16.5191047272249,21.5301140340382,24.1229800177705,66.659079854162,31.7671183693277,5.10703215499626,32.270600877614,50.2336188343722,12.4469837828715,33.4933351290535,22.3524312434995,14.6887272753729,4.58213054111402,27.9460502793856,29.6772031415686,18.1514515277774,39.5052264609131,585.4404385774,289.18544684912,76.7935909294439,113.307787759504,79.1840583488866,155.687573206639,65.2193440604318,109.27019571851,502.218915403664,179.519913617318,542.76321304284,65.2363624453668,45.6729067959003,317.549778424921,437.949285418142,65.0324108294664,72.9513979002564,100.575099893278,411.808869898543,57.298596505237,49.6152846838166,108.586874437105,137.618364055152,42.9303066910202,158.646967513036,85.3585713777763,272.596796102555,55.0877993494824,71.5491495700624,113.280040792828
ENSG00000172009,869.170215420822,577.582046789551,754.946230804991,886.59623556644,804.041872113047,1108.11706206221,612.836811877436,575.022627903311,938.010966391761,854.723931175292,674.605455237562,672.884047761967,508.718839428001,1139.81822617852,744.746217268322,395.489909238711,458.677954234591,389.441340009166,533.684860197109,734.580783135162,663.801391739918,830.836167506674,811.096932375246,268.229174921994,475.285246838852,727.98598971949,429.518642337514,471.743874937851,453.786288194436,510.991516179202,842.007961459926,105.279494475025,249.579170520693,264.144269554003,337.851982288583,0.0,322.664123246347,522.364838068975,571.562949748103,283.060444707804,612.116290264981,375.635183757999,538.671636034001,907.285081214061,417.579551212647,311.89013356989,464.457233298299,485.090878143797,785.250453781694,555.250685181701,456.078963055084,325.760623311316,433.902606668008,213.82595063412,111.953001897497,435.825509944731,68.6943926178439,438.925369010392,179.667864475934,511.476547822162
ENSG00000137177,90.3033990047607,246.921692865422,0.0,411.239151659246,552.654090757603,309.572683675821,420.539043927625,551.149847322488,392.606399960353,452.638150995469,764.019755877885,283.1442775236,496.548532264651,704.815135028264,409.072166646726,955.396971756436,795.941155877672,428.856097985924,795.845844153584,544.354083225016,421.603586645623,559.336333742789,620.184922139641,234.700528056745,895.487766395056,414.11004765318,428.911119505353,488.437301704984,250.230724632932,314.324193145526,893.321466036432,1122.75916576214,1153.92474791349,1008.94450501775,690.6609533764,0.0,714.838336872891,692.266666777634,836.331080881415,1335.59836147656,741.776391158548,775.997053281581,576.95627849527,1215.11394805455,1059.22617868574,787.024890242318,793.954380481124,923.573783166319,1097.30438004022,505.455476314055,522.868769360222,1068.7234484073,807.091229194037,389.675091503107,1185.91421105489,621.898162895227,1656.84332671133,773.894729570954,1190.89584506615,472.858352097334
ENSG00000213719,474.092844774994,794.443707480052,1006.59497440666,1024.41294051318,821.998142209865,975.208648399273,1076.50806543866,857.344206946092,1383.67228526568,850.835287266396,1371.01927648496,1387.40695986564,1380.11283232381,1314.64541787498,1199.81453662413,1955.86582723028,772.927902118498,1730.71967115856,900.540003331007,1445.38322878156,1715.11927163071,1250.92187017859,1471.47385666975,1180.20836965677,1902.19018216079,1258.94036617108,1848.69197826457,1081.36308947091,490.089191249991,657.847901501292,177.264833991563,1112.76427704615,846.750384195711,608.397866759631,823.514206828421,116.765679904979,760.320247862403,563.674302304022,176.512087422208,844.711958680657,226.15133876785,770.20995661304,779.126057106535,570.293479620267,162.95787364396,899.836215150576,603.064889308786,637.793316396396,232.761535160046,554.56855903283,1108.71078466529,944.31014692673,982.757023311496,1494.3049059759,365.675634338559,1441.15979506076,540.83204346747,286.101151460215,872.899624754761,621.323860106116
ENSG00000163820,366.85755845684,614.083514430527,0.0,346.384231684312,640.440300119822,427.713495820657,1199.61458043457,512.745808996815,360.773448612216,374.865272817553,565.563625188387,582.111323497048,608.515358167465,459.781748241094,517.701378363919,493.251459837044,382.496148686977,455.32869662703,331.957090074757,634.372075146781,612.670743997789,491.655859423425,1002.00894261085,840.451414755581,571.81116893416,533.818208039784,467.185057931468,427.228070225498,439.524433422611,777.222390154921,765.037704595169,1224.70703066517,902.324693420966,864.603374113923,1040.83045585259,0.0,1239.1675371482,834.184664875455,1014.9445026777,1208.22116135805,741.776391158548,1104.28326429697,850.322058876614,252.743701195345,822.42801854686,1081.66152706153,966.606022178397,1119.81788051906,780.134815646308,751.7030160568,741.366849987029,1035.31210242665,947.138152614868,890.80386383867,889.998236190154,793.518570956365,2501.89339462925,822.762938671301,1060.51739473848,1065.00401987803
ENSG00000180596,16.9318873133926,120.240128699684,0.0,284.477262617328,136.667166847999,567.185287936089,253.401731597415,483.683293507117,949.683048552745,541.299232118292,705.137167651331,421.385307138064,953.543566248418,825.955236361246,707.557838482256,418.34325872923,533.272638833296,1051.84458600663,591.564557953733,712.500898324163,435.95604916973,841.727278316686,406.385799565849,250.347229927194,575.483350753003,288.674224090183,979.934328274978,364.782288615114,212.631289325393,276.536585226392,27.9891843144574,101.947864903031,393.5671535134,264.144269554003,200.599614483846,38.9218933016597,144.169076344112,245.857940366648,39.9253531074043,239.111586187382,108.552642608568,221.487972495963,225.006232009215,0.0,134.949489111404,214.34151732569,260.193319177581,351.399586822245,97.1971245723269,321.28141611865,343.490432426423,342.02667332821,316.522237326849,226.209692948837,175.524304482508,331.498367149671,94.8636850436893,101.290469771629,98.5788282965304,147.607325881564
ENSG00000187605,1123.14852512171,880.329513694112,1761.54120521165,1276.46274314304,1266.91461238656,2323.43597218178,1020.79562799526,1490.4918658288,1571.48669821968,1285.58567628094,1306.32112398912,933.543338541046,1034.47610888469,1377.28035663238,1704.79357487703,1219.48012142466,1437.13801923675,915.951912982282,1550.8354310672,697.21482422424,858.45666472311,1226.80583909927,1189.0133970814,1204.79604402462,1183.4917404729,2601.50461471749,2301.90401105635,1249.53390727313,1854.04112033727,1407.58839498775,907.31605819366,860.893081403372,1149.37775897687,546.331180470985,1171.92406356352,116.765679904979,1669.10031838868,763.55880666715,708.149684062907,928.140300278747,765.899200627119,1162.68033067952,965.175986260423,298.107955256049,954.831290882577,839.448976523214,707.020631316651,700.346122427581,1404.24266816335,919.506048679279,915.020346380388,1036.63097134694,668.663345350326,1641.25864811054,464.689344559461,781.324489330968,407.804806969423,740.131239647078,943.653783774045,923.40396888699
ENSG00000105971,95.9473614425583,77.2972255926537,0.0,260.893655353716,139.659878530802,51.4131312111787,113.222050288207,208.627343336761,159.164756740684,93.3274538134987,159.928017405457,261.492068065913,103.447610888469,170.697415514658,17.6155478460313,184.096426451406,100.782180255697,276.491585807112,124.271115771576,210.608132043376,113.025642377337,136.916821611587,126.716451238252,73.7630231035484,276.987428621318,185.003520597479,63.1823745446979,113.76261204268,42.7855643154754,113.362823757403,408.175604585837,530.39542786152,412.260330252804,210.738051119587,283.302964314905,0.0,292.62889900799,249.1893487727,739.669699674016,426.080458875958,515.625052390698,286.19823524419,237.767779496305,6.48060772295758,621.276893267597,377.586140428228,328.281290551154,305.404876505197,557.604556757033,237.37989980741,124.038211709542,327.958738178464,277.665287475983,179.151472152911,317.293935026072,216.783673340384,1130.7315102334,243.452532609003,378.415502170552,382.749228739403
ENSG00000074071,256.800290919788,221.155951001204,0.0,269.73750807757,261.363486964787,71.6502147730257,211.168109664513,132.857213667191,257.846905919907,128.325248993561,78.5101176354059,275.649281942093,139.350017020349,166.567639332851,131.137967298233,144.737880106623,154.74429251859,98.2427549569949,163.42502895988,178.337531165762,115.716729100607,248.161739171001,196.494232757114,54.7634565465738,320.004415642053,336.213828454241,148.843093879336,129.219488678913,108.908709166665,115.080442299182,32.654048366867,144.59272342456,86.3927897956244,62.0666862886456,74.7849439961707,0.0,95.2545682987886,87.282900238566,54.6346937259216,132.591471468392,48.2456189371414,91.5413473023695,123.585512506554,0.0,76.3865032706062,110.820536821642,85.1099642169658,107.320990739778,143.237867790798,131.650346732271,113.542670718734,106.388759569957,118.189889129719,84.2094477400781,129.392916765952,120.585918295589,167.374432806969,85.2972377024243,27.029678726468,80.6691199585289
ENSG00000106809,0.0,0.0,0.0,42.745288165298,69.8299392654011,16.4084461312273,41.3350342322025,53.9732430522964,25.4663610785094,32.6646088347245,21.808366009835,9.99332744200942,27.9917064757034,17.895696787827,23.4873971280417,24.1229800177705,108.71778500024,21.7663588826875,18.7257845683196,10.190716066615,39.4692719412924,15.5587297285894,58.6133364758436,51.4105918600489,7.34436363768645,1.14553263527851,20.6557762934589,18.5482519634804,31.1167740476185,0.0,188.926994122587,182.573300545297,108.622513485727,265.587680863042,36.9525605628137,0.0,36.9004183499812,93.2794353694599,241.653453018499,230.172835301872,177.905719830709,62.6058639596665,46.3445671899577,6.48060772295758,341.193047942041,326.489246205076,172.651641697273,96.8955230679139,322.285202529295,76.3981286736493,99.2305693676333,208.381289405619,153.808759826346,125.488588789136,639.651071142986,43.3567346680769,357.646996486553,14.2162062837374,73.1391306716193,85.8182127218393
ENSG00000122952,22.5758497511902,34.3543224856239,0.0,119.392011772039,63.8445158997953,95.1689875611181,93.4531208728055,62.2768189064958,188.875511332278,236.429549660863,139.573542462944,119.919929304113,174.035392435895,123.893285454187,259.34000995546,172.669751706147,146.015127299593,147.069992450591,117.461739564914,60.2950700608052,132.760278347984,399.859354024747,60.2880032322963,60.3515643574487,118.034415605675,145.48264468037,156.740890697424,185.482519634804,173.73532176587,65.2695045875955,135.281057519877,11.9938664591801,39.4072374506357,20.2077583265358,38.7122063039001,0.0,25.7444779185915,25.3187038859962,231.14678114813,31.2856280992836,174.890368647137,9.46979454852098,20.1498118217207,0.0,81.4789368219799,59.7236425984896,19.453706106735,11.0387304760915,20.4625525415425,28.6492982526185,95.4140090073397,31.6528540869295,63.1425435076579,75.9536195302666,39.3804529287679,21.6783673340384,22.8981308726146,17.7702578546717,25.4396976249111,12.0145497810575
ENSG00000136026,1312.22126678793,1803.60193049525,0.0,769.415186975364,614.50346553553,735.098386678981,829.396447746149,342.522503985727,481.738663735135,278.426903876938,644.073742823793,1004.32940792195,738.737644815302,816.319091937032,1274.19129419626,761.778316350646,509.465824599667,732.408562403944,1243.56232974159,664.094997007742,534.629229022961,555.446651310641,1537.34408242356,274.934904295044,784.273117024375,563.602056557025,673.135298033897,241.127275525245,1085.19749491069,529.02651086788,102.62700915301,474.424051052013,400.135026421839,223.728752900932,476.863995834406,38.9218933016597,446.237617255586,345.133910867001,275.274803003682,805.977371510116,195.997826932137,344.069201929596,474.192238204494,6.48060772295758,272.445194998495,388.867272919054,335.576430341179,278.421313119196,368.325945747765,461.117276637383,457.98724323523,496.773959975421,831.376822850829,430.954232552165,320.669402419967,401.953060985296,216.987049697634,143.939088622841,251.217014045997,399.912871283771
ENSG00000069535,5.64396243779755,8.58858062140597,0.0,116.444060864088,23.9416934624232,2.18779281749697,39.5378588308023,79.9219175966696,93.3766572878677,9.33274538134987,260.973446584359,26.6488731786918,138.741501662182,17.895696787827,7.82913237601389,542.13223513621,113.479147846966,11.7655993960473,45.9632893949663,468.772939064288,62.7920235429652,320.509832408942,43.5413356677695,17.8819449947996,25.1806753292107,95.079208728116,4.86018265728445,170.02564299857,28.5237095436503,32.6347522937978,251.902658830116,539.057664748706,261.199253358701,438.797037947634,263.946861162955,0.0,360.422690860281,289.832531326536,271.072134255534,519.937343173808,174.890368647137,403.518467706422,319.710347571302,0.0,369.201432474597,328.480034291693,248.034752860872,346.493484388426,468.080889387785,196.452330875098,135.487892790422,406.651250422358,312.47463838405,57.7907974686811,280.726371592217,311.626530426802,1006.42737121063,262.111303356408,831.56011611428,145.890961627127
ENSG00000244038,586.972093530945,764.383675305131,503.297487203328,652.971126111277,716.255662750829,713.220458504011,1362.25895426128,1090.88227784545,1060.03727989295,1581.9003421388,978.468688307929,1030.97828110064,997.356672036475,658.011004967793,733.002518704301,811.928722177064,893.549094235553,947.130751381808,1568.71004360968,1379.99280068744,1153.57917537505,1462.5205944874,1158.86939546525,762.217905403333,1075.42467551837,1008.64148536272,1036.43395166591,725.854926837533,656.045319503956,654.412664417734,221.581042489454,267.863017588356,702.762401203003,613.449806341265,573.644511594156,233.531359809958,520.896603219502,876.160410791712,123.978728070361,838.752791423651,189.967124564994,731.278579024676,732.109829522519,12.9612154459152,300.453579531051,890.545870746366,804.897090166162,813.186478405404,248.108449566203,891.538876575533,915.974486470461,777.69303999692,949.566711980547,820.629324055271,115.891047190374,791.260407692403,141.750333973329,385.614595446377,725.031382309965,434.240156372507
ENSG00000136826,112.879248755951,167.477322117416,0.0,213.72644082649,198.516541625926,123.610294188579,213.863872766613,456.696671980969,274.824479972247,80.8837933050322,143.935215664911,254.82984977124,218.45701358212,111.503956908768,1022.68041661681,285.666868631492,384.083269635886,109.42007438324,91.0754067640999,190.226699910146,209.904764415055,52.8996810772039,574.968919715418,306.228308035943,943.226130040018,571.620785003974,109.3541097889,92.7412598174019,33.7098385515867,137.409483342306,270.562115039755,2831.8851361953,1654.59875193374,372.400117731873,2206.59575932231,38.9218933016597,4319.0652454757,1060.720436487,220.64010927776,2336.73846065364,331.688630192847,3253.92662681124,1226.45187954873,116.650939013236,183.327607849455,844.094148725319,1172.69372124662,572.787459148301,1191.94368554485,259.20793657131,230.901901797762,2369.56782678542,806.281709405477,1128.57171628124,531.073536639384,332.401632455256,2554.77717307315,454.918601079596,1587.59612990461,1555.02601451973
ENSG00000260586,0.0,34.3543224856239,0.0,29.4795090795159,55.8639514123209,0.0,52.1180866406031,10.3794698177493,10.6109837827122,6.22183025423324,62.5173158948603,49.133859923213,8.51921501434451,102.556108514855,7.82913237601389,2.53926105450215,46.02650751835,12.3538793658497,3.40468810333084,42.461316944229,21.5286937861595,4.66761891857682,24.0035568424883,13.4114587460997,41.4431948126593,9.7370273998673,39.4889840904362,48.8437301704984,0.0,25.7642781266824,102.62700915301,0.0,23.7453866689728,79.3876219971048,79.1840583488866,0.0,76.3752844918215,89.2817452821973,199.626765537021,74.48959071258,123.629398526425,58.9231660796861,112.167285807579,0.0,142.588139438465,89.5854638977343,128.88080295712,254.504063754331,33.2516478800066,88.676399353343,60.110825674624,38.6868216618027,67.1901424504564,19.8139877035478,86.6369964432893,38.8404081401522,0.0,119.060727626301,116.068620413657,124.436408446667
ENSG00000183255,2235.00912536783,1880.89915608791,503.297487203328,1304.46827676858,1937.28202933441,1583.41505166343,1541.07790670059,1328.57213667191,2094.60819870739,1168.92635901407,1017.72374712563,2432.54245484246,2070.77776384388,1885.93112302485,1015.8299257878,2330.40683276935,1280.0130452948,1756.60398982986,1563.60301145469,1655.14213448605,3129.73385916294,1064.21711343551,1329.68540462342,1161.2088030998,1250.11561061477,2602.07738103513,2105.67413626849,1660.68682579694,1618.07225047616,1369.80078706862,312.545891511441,1528.55164763106,729.539113829717,980.076278836985,981.882323526194,544.906506223235,877.028547760017,964.109592711489,199.626765537021,989.966660570188,352.796088477846,1136.90144551966,1354.06735441963,1192.43182102419,353.924131820475,1394.87885268917,1100.3502516622,1232.04497369265,381.115041086229,1122.09751489422,2002.74004906406,894.193127955758,1106.61355096113,1792.34030435009,1289.42854446766,1170.63183603808,843.414487141306,874.296686449849,1076.41720575405,1264.96045551991
ENSG00000204791,409.187276740322,453.047627779165,1006.59497440666,504.099605259721,442.92132905483,321.605544172054,222.849749773613,366.39528456655,109.293132961936,96.4383689406153,106.860993448191,124.916593025118,65.1111433239188,78.4657474543184,59.6971343671059,31.7407631812769,84.1174102921568,14.7069992450591,135.336352107401,70.4857861274201,141.73056742555,92.5744418851069,78.1511153011248,40.2343762382991,105.44407794107,193.595015362067,9.72036531456891,192.901820420196,28.5237095436503,121.092107195407,46.6486405240956,9.32856280158453,13.1357458168786,20.2077583265358,48.3902578798751,0.0,32.6096720302159,27.983830610838,96.6613812073998,10.4285426997612,102.521940241425,34.1964803141035,43.6579256137282,0.0,53.4705522894243,13.2719205774421,24.3171326334188,12.2652560845461,0.0,47.7488304210308,84.9184680165323,14.0679351497464,12.9523166169555,15.686073598642,6.75093478778878,10.8391836670192,0.0,36.429028602077,27.029678726468,20.5963710532414
ENSG00000106683,1535.15778308093,1354.84859302679,251.648743601664,904.283941014149,1382.63279745494,456.701750652492,676.63653862714,565.681105067337,927.399982609049,516.411911101359,607.726466140735,1676.38067839708,834.274556047595,1130.18208175431,459.961527090816,576.412259371989,588.821872045098,772.411600350505,606.885654418722,1737.51708935785,671.874651909728,1215.91472828926,999.776053602247,964.507408157004,968.93140277192,961.101880998666,499.991290868138,474.216975199649,444.710562430547,709.376457754657,410.508036612042,225.218159066826,263.725358323485,269.196209135637,400.319406097149,0.0,377.585676139342,535.024190011973,485.408240411073,330.733782763855,615.131641448552,482.43342227743,438.594237319454,1172.98999785532,297.907362755364,339.097570753646,383.602767292181,345.880221584199,644.570405058589,689.62953650946,619.236918457635,329.717230072182,594.997044591392,963.455152085012,182.275239270297,646.286326146021,71.9655541710746,352.739618415234,262.346881756895,689.978430283588
ENSG00000079335,39.5077370645828,47.2371934177328,0.0,75.9097358797534,79.8056448747441,79.8544378386393,49.4223235385029,205.513502391436,110.354231340207,59.1073874152158,66.8789890968273,39.9733097680377,74.8473890545982,71.582787151308,101.778720888181,53.9592974081708,68.2462008030706,93.536515198576,47.6656334466317,130.780856188225,67.2771680817484,94.9082513443953,79.2675598054266,250.347229927194,37.2464155911242,122.5719919748,60.1447603838951,69.2468073303268,35.0063708035708,165.750189281657,146.943217650901,297.847683736306,118.726933344864,231.667515100642,73.9051211256275,0.0,94.3964190348355,115.266730849404,495.914912281442,105.775218811864,470.394784637128,108.376537610851,238.439439890362,427.7201097152,305.546013082425,232.258610105237,324.633720656141,282.714152748787,511.563813538563,141.882238965349,178.424196843725,143.317089338042,229.903619950959,139.523496745816,227.281471188889,81.2938775026441,101.406008150151,330.526796096894,73.1391306716193,198.240071387449
ENSG00000011465,457.160957461601,330.66035392413,754.946230804991,1130.53917319943,3170.27924264921,1213.13111730207,3748.90788732062,1376.31769783356,1281.80684095164,1213.25689957548,1129.67335930945,2559.95737972808,1623.5189755908,783.280882482582,1270.27672800825,2732.87970990794,3850.35542205231,1180.08961942354,2490.52934758651,1416.50953325948,3150.36552404134,1442.29424584024,2585.68547196293,1723.37244887381,1496.15179247727,466.231782558352,1216.26070998543,718.43562605214,347.47064353174,602.884108164369,473.483701319571,2417.43041743919,11088.0851324244,7991.44671249038,3832.50842408611,77.8437866033193,3810.18273195154,4546.70619257996,895.168443355485,9061.65871018536,850.329033767116,7562.15704669114,3872.12217174067,803.59535764674,1593.93170157998,12023.0328511048,6479.29999017444,5186.97679815453,2435.04375244356,2952.92409846632,3231.6724850786,7678.45485392098,5163.92673122243,4479.61238664376,3867.72305550399,3185.81673279806,3091.79286139518,1055.5533165675,10939.0699787118,3818.91046612185
ENSG00000136160,11.2879248755951,0.0,0.0,50.115165435177,49.8785280467151,33.910788671203,35.9435080280021,49.8214551251966,19.099770808882,236.429549660863,50.8861873562816,33.3110914733647,42.5960750717226,13.7659206060208,31.3165295040556,52.0548516172942,87.2916521899741,31.7671183693277,23.8328167233159,64.5412017552281,44.8514453878323,48.2320621586271,34.6097796333553,64.8220506061486,16.7871168861405,51.5489685875328,13.3655023075322,42.0427044505555,44.0820965674595,8.58809270889415,555.118822236738,299.846661479503,163.691601718025,272.804737408233,156.608470956687,0.0,106.410508730178,181.228617289236,491.712243533294,151.958765053663,247.258797052849,103.115540639451,111.495625413521,1043.37784339617,221.520859484758,120.774477254723,149.550365695526,141.05044497228,179.047334738497,130.968220583399,143.12101351101,211.898273193056,158.665878557704,204.744539603327,302.66690965253,242.526734549555,529.382978031162,71.0810314186869,89.0389416871887,127.010954828322
ENSG00000183598,126.989154850445,158.88874149601,0.0,278.581360801425,161.606430871357,167.366150538518,167.13731233021,272.980056206807,1112.03110042824,162.545315391844,271.877629589276,304.796486981287,522.714692665852,287.019444635533,287.720614818511,142.833434315746,139.666643503958,578.867490285527,936.289228415981,209.758905704491,322.033377884636,536.776175636334,97.688894126406,88.292103411823,244.462389654421,492.579033169757,208.987854263232,105.725036191838,298.202417956344,145.138766780311,79.3026888909626,1.33265182879779,67.6996130562203,32.4767544533611,34.3130919511842,0.0,54.9215528929952,47.9722810471508,37.8240187333303,20.1121894923966,105.537291424997,52.6099697140055,72.5393225581946,249.503397333867,0.0,44.4609339344311,53.4976917935213,23.3039865606375,25.5781906769281,75.7160025247775,182.240757204019,51.4358878912604,90.6662163186882,96.5931900547955,0.0,56.9057142518509,21.8077436882044,16.8817449619381,14.3098299140125,18.0218246715862
ENSG00000156639,759.11294788377,633.40782082869,754.946230804991,380.285667125755,672.36255806972,704.469287234024,599.357996366935,543.884218450063,512.510516705001,603.517534660625,558.294169851775,530.479131713333,536.102030545537,585.051625755883,572.505304996016,797.327971113677,537.240441205568,905.951153495642,589.862213902068,681.928750124318,627.920235429652,490.099986450566,745.784928873591,573.339861395762,690.370181942527,507.470957428378,333.530034856146,625.076091169289,570.474190873005,550.496742640115,314.878323537646,433.778170273681,467.329418485103,412.815634384945,545.490179736774,0.0,584.399648752027,470.394866934562,243.754787392573,625.712561985672,253.289499419992,496.112014403071,486.282125297527,259.224308918303,412.487117661273,415.411114073938,457.770021824109,598.544496925848,585.740566501654,570.939586605754,522.868769360222,505.126796470583,505.949867849823,566.349815193075,392.679373489714,568.605509865716,581.176369290648,439.813881903125,476.199339916304,463.418348697932
ENSG00000267361,0.0,0.0,0.0,4.42192636192738,3.99028224373721,2.18779281749697,8.98587700700053,22.8348335990485,8.48878702616979,21.7764058898164,14.5389106732233,3.33110914733647,4.86812286533972,4.12977618180623,1.95728309400347,21.5837189632683,15.8712094890862,5.88279969802365,1.70234405166542,16.9845267776916,7.17623126205317,14.0028567557305,25.678223598941,33.5286468652493,4.19677922153512,3.43659790583552,6.07522832160557,14.8386015707843,7.77919351190462,15.4585668760095,4.66486405240956,0.0,42.4385634083769,185.478353211418,72.1454753845411,0.0,42.9074631976525,74.6235482955679,109.269387451843,34.2652117277868,84.4298331399974,48.401172136885,28.209736550409,181.457016242812,112.033538130222,130.064821658933,74.1672545319273,39.2488194705474,20.4625525415425,40.9275689323121,13.3579612610276,64.1849541207181,32.3807915423886,1.65116564196232,56.2577898982398,19.8718367228686,80.6886516463564,40.871593065745,74.7291117731762,0.0
